 458664586620171128          1        +0000000000+0000000000+0000013747+0003887661+0002291152+0006192560+0000000000+0000000000
 458664586620171128FC-002338421711274LPF20171127+0000013747LATE PAYMENT FEE        00                     NEW SEASONS MKT  ARBOR LODGE     CGC MISC
 458664586620171128NB0073585821711203INV20171130+0000005850951117 - PALLETS - REGUL002489 - REGUL0   24890NEW SEASONS MKT  ARBOR LODGE     CGC COPO
 45866458662017112801239831  21711272INV20171207+0000010946BILLING - HABA          232000        0   20000NEW SEASONS MKT  ARBOR LODGE     CGC HBPO
 45866458662017112801239832  21711272INV20171207+0000010777BILLING - HABA          232000        0   20000NEW SEASONS MKT  ARBOR LODGE     CGC HBPO
 45866458662017112801239833  21711272INV20171207+0000157196BILLING - HABA          232000        5   20005NEW SEASONS MKT  ARBOR LODGE     CGC HBPO
 458664586620171128NB0074436621711282INV20171207+000000083101231128 - DELIVERY FEE 232020ERY FEE 0   20200NEW SEASONS MKT  ARBOR LODGE     CGC HBPO
 45866458662017112801241326  21711222INV20171207+0000014998BILLING - HDWE          242000        0   20000NEW SEASONS MKT  ARBOR LODGE     CGC HDPO
 45866458662017112801241749  21711272INV20171207+0000011055BILLING - HDWE          242000        0   20000NEW SEASONS MKT  ARBOR LODGE     CGC HDPO
 458664586620171128NB0074436721711282INV20171207+000000038001241128 - DELIVERY FEE 242020ERY FEE 0   20200NEW SEASONS MKT  ARBOR LODGE     CGC HDPO
 45866458662017112801314018  21711222INV20171207+0000026656BILLING - PNW ICE CREAM 312000E CREAM 0   20000NEW SEASONS MKT  ARBOR LODGE     CGC ICPO
 45866458662017112801314226  21711272INV20171207+0000053416BILLING - PNW ICE CREAM 312000E CREAM 0   20000NEW SEASONS MKT  ARBOR LODGE     CGC ICPO
 458664586620171128NB0074436921711282INV20171207+000000151201311128 - DELIVERY FEE 312020ERY FEE 0   20200NEW SEASONS MKT  ARBOR LODGE     CGC ICPO
 458664586620171128NB0073685621711222INV20171207+0000005200CM - PNW-Retail Pricing 002216Pricing 0   22160NEW SEASONS MKT  ARBOR LODGE     CGC MISC
 45866458662017112801252838  21711222INV20171207+0000010219MEAT FROZ               252030        0   20300NEW SEASONS MKT  ARBOR LODGE     CGC MTPO
 4586645866201711282445201   21711252INV20171207+0000014912B/T CHARLIE PRODUCE     286254UCE     0   62540NEW SEASONS MKT  ARBOR LODGE     CGC PRPO
 4586645866201711282446647   21711282INV20171207+0000005480B/T CHARLIE PRODUCE     286254UCE     0   62540NEW SEASONS MKT  ARBOR LODGE     CGC PRPO
 4586645866201711282446648   21711282INV20171207+0000009046B/T CHARLIE PRODUCE     286254UCE     0   62540NEW SEASONS MKT  ARBOR LODGE     CGC PRPO
 458664586620171128NB0074057521711242INV20171207+00000035000587074 - INTERACTIVE OR002374CTIVE OR0   23740NEW SEASONS MKT  ARBOR LODGE     CGC SERV
 45866458662017112801225632  21711222INV20171207+0000022784MC PORTLAND SALES DELI  294000S DELI  0   40000NEW SEASONS MKT  ARBOR LODGE     GSC DLPO
 45866458662017112801225633  21711222INV20171207+0000013703MC PORTLAND SALES DELI  294000S DELI  0   40000NEW SEASONS MKT  ARBOR LODGE     GSC DLPO
 45866458662017112801225996  21711232INV20171207+0000019045MC PORTLAND SALES DELI  294000S DELI  0   40000NEW SEASONS MKT  ARBOR LODGE     GSC DLPO
 45866458662017112801225997  21711232INV20171207+0000003664MC PORTLAND SALES DELI  294000S DELI  0   40000NEW SEASONS MKT  ARBOR LODGE     GSC DLPO
 45866458662017112801226635  21711272INV20171207+0000003441MC PORTLAND SALES DELI  294000S DELI  0   40000NEW SEASONS MKT  ARBOR LODGE     GSC DLPO
 45866458662017112801217138  21711222INV20171207+0000018128MC PORTLAND SALE FROZEN 294000 FROZEN 0   40000NEW SEASONS MKT  ARBOR LODGE     GSC FFPO
 45866458662017112801217583  21711272INV20171207+0000011143MC PORTLAND SALE FROZEN 294000 FROZEN 0   40000NEW SEASONS MKT  ARBOR LODGE     GSC FFPO
 45866458662017112802032311  21711222INV20171207+0000002431BILLING - MC GROC       034000C       0   40000NEW SEASONS MKT  ARBOR LODGE     GSC GRNO
 45866458662017112802034264  21711252INV20171207+0000001466BILLING - MC GROC       034000C       0   40000NEW SEASONS MKT  ARBOR LODGE     GSC GRNO
 45866458662017112802035895  21711282INV20171207+0000009610BILLING - MC GROC       034000C       0   40000NEW SEASONS MKT  ARBOR LODGE     GSC GRNO
 45866458662017112802035896  21711282INV20171207+0000005670BILLING - MC GROC       034000C       5   40005NEW SEASONS MKT  ARBOR LODGE     GSC GRNO
 45866458662017112801291982  21711222INV20171207+0000049646BILLING - MC SPECIALTY  294006CIALTY  0   40060NEW SEASONS MKT  ARBOR LODGE     GSC GRPO
 45866458662017112801292109  21711232INV20171207+0000027011BILLING - MC CANDY      294001DY      0   40010NEW SEASONS MKT  ARBOR LODGE     GSC GRPO
 45866458662017112801292110  21711232INV20171207+0000048610BILLING - MC SPECIALTY  294006CIALTY  0   40060NEW SEASONS MKT  ARBOR LODGE     GSC GRPO
 45866458662017112801292444  21711272INV20171207+0000025541BILLING - MC GROC       294000C       5   40005NEW SEASONS MKT  ARBOR LODGE     GSC GRPO
 45866458662017112801292445  21711272INV20171207+0000071411BILLING - MC SPECIALTY  294006CIALTY  0   40060NEW SEASONS MKT  ARBOR LODGE     GSC GRPO
 45866458662017112801292446  21711272INV20171207+0000019301BILLING - MC GROC       294000C       5   40005NEW SEASONS MKT  ARBOR LODGE     GSC GRPO
 458664586620171128NB0074436821711282INV20171207+000000058701291128 - DELIVERY FEE 292020ERY FEE 0   20200NEW SEASONS MKT  ARBOR LODGE     GSC GRPO
 45866458662017112802294813  21711222INV20171207+0000002980BILLING - MC GROC       034000C       0   40000NEW SEASONS MKT  ARBOR LODGE     GSC GRWA
 45866458662017112802294814  21711222INV20171207+0000007990BILLING - MC GROC       034000C       0   40000NEW SEASONS MKT  ARBOR LODGE     GSC GRWA
 45866458662017112802295684  21711252INV20171207+0000003915BILLING - MC GROC       034000C       0   40000NEW SEASONS MKT  ARBOR LODGE     GSC GRWA
 45866458662017112802296658  21711282INV20171207+0000013330BILLING - MC GROC       034000C       0   40000NEW SEASONS MKT  ARBOR LODGE     GSC GRWA
 458664586620171128          3        +0000000000+0000000000+0000013747+0003887661+0002291152+0006192560+0000000000+0000000000
 45866  TRAILER              4                    TOTAL STMT RECS = 0000175                    PROCESS DATE = 20171129
