45861        044801025030302503000075365670120200010THINKTHIN BAR CRMY PNUT BTR   2.1   OZ3780037801949430029654341R2018092220181102+000016500000100000N00020                                      11373Y N     YEP1SA                                                                                     X
45861        044801025040302504000075365670121900010THINKTHIN BAR CHOC FUDGE      2.1   OZ3780037801243410027807211R2018012720180302+000016500000100000N00020                                      11373Y N     YEP1SA                                                                                     X
45861        044801025040302504000075365670121900010THINKTHIN BAR CHOC FUDGE      2.1   OZ3780037801931770029654281R2018042820180601+000001400000100000N00020                                      11373Y N     YEP1SA                                                                                     X
45861        044801025040302504000075365670121900010THINKTHIN BAR CHOC FUDGE      2.1   OZ3780037801933510029654311R2018062320180803+000016500000100000N00020                                      11373Y N     YEP1SA                                                                                     X
45861        044801025040302504000075365670121900010THINKTHIN BAR CHOC FUDGE      2.1   OZ3780037801949430029654341R2018092220181102+000016500000100000N00020                                      11373Y N     YEP1SA                                                                                     X
45861        044801025060302506000075365670126400010THINKTHIN BAR CHNKY PNUT BTR  2.1   OZ3780037801243410027807211R2018012720180302+000016500000100000N00020                                      11373Y N     YEP1SA                                                                                     X
45861        044801025060302506000075365670126400010THINKTHIN BAR CHNKY PNUT BTR  2.1   OZ3780037801931770029654281R2018042820180601+000001400000100000N00020                                      11373Y N     YEP1SA                                                                                     X
45861        044801025060302506000075365670126400010THINKTHIN BAR CHNKY PNUT BTR  2.1   OZ3780037801933510029654311R2018062320180803+000016500000100000N00020                                      11373Y N     YEP1SA                                                                                     X
45861        044801025060302506000075365670126400010THINKTHIN BAR CHNKY PNUT BTR  2.1   OZ3780037801949430029654341R2018092220181102+000016500000100000N00020                                      11373Y N     YEP1SA                                                                                     X
45861        044801025690302569000089445500025400012JUSTINS PB CUP DARK CHOC ORG    1.4 OZ3900039005952760027522051A2017112520180105+000019700000100000N00000                                      18740N Y     YEP1SA                                                                                     X
45861        044801025690302569000089445500025400012JUSTINS PB CUP DARK CHOC ORG    1.4 OZ3900039005962050027523901A2018012720180223+000019700000100000N00000                                      18740N Y     YEP1SA                                                                                     X
45861        044801025690302569000089445500025400012JUSTINS PB CUP DARK CHOC ORG    1.4 OZ3900039005962590027524331A2018022420180406+000019700000100000N00000                                      18740N Y     YEP1SA                                                                                     X
45861        044801025830302583000075365670921500010THINKTHIN BAR COOKIES & CREAM 2.1   OZ3780037801243410027807211R2018012720180302+000016500000100000N00020                                      11373Y N     YEP1SA                                                                                     X
45861        044801025830302583000075365670921500010THINKTHIN BAR COOKIES & CREAM 2.1   OZ3780037801931770029654281R2018042820180601+000001400000100000N00020                                      11373Y N     YEP1SA                                                                                     X
45861        044801025830302583000075365670921500010THINKTHIN BAR COOKIES & CREAM 2.1   OZ3780037801933510029654311R2018062320180803+000016500000100000N00020                                      11373Y N     YEP1SA                                                                                     X
45861        044801025830302583000075365670921500010THINKTHIN BAR COOKIES & CREAM 2.1   OZ3780037801949430029654341R2018092220181102+000016500000100000N00020                                      11373Y N     YEP1SA                                                                                     X
45861        044801025910302591000007245733102000006WALD FARM DRESSING THOU ISLAND   12 OZ3180031802028410027839361A2017123020180202+000019800000100000N00000                                      16573N Y     YEP1SA                                                                                     X
45861        044801025910302591000007245733102000006WALD FARM DRESSING THOU ISLAND   12 OZ3180031802034760027840871A2018033120180504+000019800000100000N00000                                      16573N Y     YEP1SA                                                                                     X
45861        044801025930302593000007245733104400006WALD FARM DRESSING RANCH         12 OZ3180031802028410027839361A2017123020180202+000019800000100000N00000                                      16573N Y     YEP1SA                                                                                     X
45861        044801025930302593000007245733104400006WALD FARM DRESSING RANCH         12 OZ3180031802034760027840871A2018033120180504+000019800000100000N00000                                      16573N Y     YEP1SA                                                                                     X
45861        044801025940302594000007245733105100006WALD FARM DRESSING HONEY DIJON   12 OZ3180031802028410027839361A2017123020180202+000019800000100000N00000                                      16573N Y     YEP1SA                                                                                     X
45861        044801025940302594000007245733105100006WALD FARM DRESSING HONEY DIJON   12 OZ3180031802034760027840871A2018033120180504+000019800000100000N00000                                      16573N Y     YEP1SA                                                                                     X
45861        044801025960302596000007245733107500006WALD FARM DRESSING CAESAR        12 OZ3180031802028410027839361A2017123020180202+000019800000100000N00000                                      16573N Y     YEP1SA                                                                                     X
45861        044801025960302596000007245733107500006WALD FARM DRESSING CAESAR        12 OZ3180031802034760027840871A2018033120180504+000019800000100000N00000                                      16573N Y     YEP1SA                                                                                     X
45861        044801026050302605000007245733113600006WALD FARM DRESSING RASPBERRY     12 OZ3180031802028410027839361A2017123020180202+000019800000100000N00000                                      16573N Y     YEP1SA                                                                                     X
